5.785328823000489562e-01,4.732317841570593542e-01,2.153770962269282163e-01,1.265490292721898946e+00,-1.304166766861863058e+00,-5.338309239082249524e-01,-7.361543065872394598e-01,-1.412680659378705794e+00,-7.341670081168681639e-02,1.276562430184554620e+00,1.269465860768230314e+00,5.261612897435512526e-01
7.412027831480874074e-01,6.251190027908702929e-01,2.632691283177270858e-01,1.209092983212890493e+00,-1.577691428967577192e+00,-2.822166407572501146e-01,-9.040197123547424329e-01,-1.387711809896797099e+00,-6.881344116669729782e-02,1.079806204773294143e+00,9.139620868471985959e-01,2.133990011489904359e-01
5.595921218481777482e-01,5.369948888692818167e-01,3.277956578433240398e-01,1.396068834200264508e+00,-1.203726750053730088e+00,-6.409622995736579121e-01,-9.311598689925165706e-01,-1.563526228424644504e+00,4.530136311362967239e-01,1.422682750504609350e+00,1.963569587714270925e+00,9.533080045252108059e-01
1.146050472095877959e+00,7.865444961080438890e-01,5.102905639143346939e-01,1.411713027589314162e+00,-1.583519096674993687e+00,-3.625781825177223916e-01,-1.095198550684679750e+00,-1.973595274639457164e+00,7.276660653037100301e-01,8.316413552159044320e-01,1.434274996844026262e+00,1.950849781954445972e-01
1.211980705950737175e-01,3.380322882751309321e-01,2.896641047565348681e-01,1.125153220509253815e+00,-9.232457515080761956e-01,-6.390942778440094063e-01,-4.290274276524256303e-01,-1.063573074131726637e+00,-7.142923616858941616e-01,2.015970804940747207e+00,1.749519280478934791e+00,1.010081305515488692e+00
1.397337623905104964e+00,8.890463920913871387e-01,-2.410638423686534970e-01,1.436938859620935371e+00,-1.069501009935664548e+00,-1.190422543975419023e+00,-1.212037007371839170e+00,-2.232819463284452244e+00,1.438061176085562443e-01,4.399064110335876854e-01,9.561492048749248296e-01,-1.184325851757601494e-01
5.221107635769214328e-01,5.237438865579052694e-01,2.223853929624659276e-01,1.202896868250646456e+00,-1.285371465147137071e+00,-4.543523659544682070e-01,-5.998228999469459310e-01,-1.450401412893906450e+00,2.979989665754782108e-02,1.704719761497241803e+00,1.746970219158429538e+00,6.320131115240755770e-01
-5.335807793552277412e-01,2.161876814483936760e-01,-2.700301236961648033e-01,8.597513274889012624e-01,-1.696495729604828639e+00,-2.053565102044273838e-01,-2.603806967428343166e-01,-4.565024620816714451e-01,-2.533680648616868147e+00,2.839681951720081088e+00,1.067367784764823024e-01,2.925069252320573465e-01
2.583568259059592642e-01,4.155822036569651323e-01,-1.557597524681616774e-01,1.060092860097508360e+00,-1.397319951653019698e+00,-3.196310930084683699e-01,-6.321393094136290580e-01,-9.907981993875480953e-01,-1.453479327771572072e+00,1.662314104025192307e+00,-9.590588238283892508e-02,-6.661414988797093040e-02
-1.128570810443392025e+00,-5.519117244335802752e-02,-9.105819092311713270e-01,1.079170851150338395e+00,-2.566750215905517329e+00,-3.671976651237204847e-01,5.095647216766684140e-02,3.504149148225338961e-01,-4.160828333901513076e+00,3.879953197502464590e+00,-8.015768465250192598e-01,7.811421240185012493e-02
-1.007640637754529722e+00,1.029397807522475089e-01,-9.356933251321494227e-01,1.069043549949925120e+00,-2.164463297557907229e+00,-4.335742990444662048e-01,-3.463435650890706041e-02,1.209848038075473781e-01,-4.289226596886597243e+00,4.016130264210151068e+00,-3.783803001341987660e-01,1.326370253675439870e-01
-7.475186193470939600e-01,5.029815360687628356e-02,-3.740829498348959836e-01,9.755311846395816611e-01,-1.606929929643693411e+00,-4.649394266581248769e-01,-8.857968596924453708e-02,-7.207471890635808176e-02,-2.948218718981423958e+00,3.183085085965350114e+00,3.003766074811492492e-01,3.225999435777710533e-01
-8.908655049054426955e-01,-3.004077255756096992e-02,-5.906072420022837610e-01,1.044321046442664214e+00,-2.115520758108722088e+00,-3.284276027291002098e-01,-3.729024358396533512e-02,8.542407362379725311e-02,-3.617685923400660641e+00,3.413469068773489656e+00,-3.525502373666353217e-01,2.014014480285437336e-01
-9.739123067245522014e-01,3.507680663915793695e-01,-5.331095072469396179e-01,1.049847873463368275e+00,-1.867453988115947761e+00,-3.945358000737287513e-02,-4.096291572492265498e-01,-4.917097279471407956e-01,-3.725985704679779964e+00,3.972233926559114447e+00,1.991860279942411494e-01,9.212320873885669614e-02
-1.084294757121043951e+00,3.082629781473528729e-01,-2.566585513510641903e-01,1.019205814356270334e+00,-1.913398966276916191e+00,1.725517675899501113e-01,-3.891243924213042549e-01,-5.217209947512594370e-01,-3.584959841113149359e+00,4.075799759290812396e+00,3.556269568744675480e-01,2.840834092112884401e-01
-1.628972726398656701e-01,3.376128250652575824e-01,-7.478693736956519567e-02,1.012425538713509487e+00,-9.767345025759855970e-01,-5.959560783683356400e-01,-2.542970602119439261e-01,-7.082190696315624479e-01,-1.788045399470258534e+00,2.155009066546908603e+00,7.407314929610631093e-01,5.460665750985288502e-01
4.250456116332887446e-01,6.020557566493807133e-01,6.223336946821981241e-01,1.432217336703811794e+00,-1.512731143172583170e+00,-2.403427427332560998e-02,-8.553775243937772332e-01,-1.486218189842801962e+00,5.384977288561696440e-01,1.617704426382457594e+00,1.961823684824273828e+00,8.283118773915408850e-01
8.147360603988283989e-01,6.598864559177144429e-01,7.021646633426831263e-01,1.503920186896570810e+00,-1.801115484055285654e+00,2.578085711247818934e-01,-9.018231581155381482e-01,-1.550936195000583329e+00,6.306318823352563552e-01,1.347803236826320417e+00,1.485739153088821540e+00,5.341834105805367550e-01
4.819093663298332775e-01,5.550431202454698676e-01,5.611758867307825582e-01,1.313631496533840037e+00,-1.841901827385702850e+00,-3.062883887678304051e-02,-1.079705443941912701e+00,-1.684631845876351619e+00,1.002227791422546588e+00,1.489288453235474208e+00,1.821650229410116228e+00,8.194907073698560751e-01
9.453359942180715736e-01,7.472639204364946997e-01,3.160442632871127699e-01,1.240189845734567031e+00,-1.141540860441077943e+00,-4.312760891450518885e-01,-1.043786051382642466e+00,-1.715084953983292637e+00,-6.788692562600948111e-02,9.666578750002695619e-01,8.937729942090691937e-01,1.298053753432285018e-01
9.937627993229222190e-01,8.345823884829732808e-01,3.624122802517059511e-02,1.245835034800180763e+00,-8.547959842229643224e-01,-7.666406773041736233e-01,-9.855286925308456292e-01,-1.708880457723383817e+00,-3.476285911680713214e-01,9.377706179334300840e-01,6.756360300714615574e-01,-1.366518983290105071e-01
1.346803194944394377e+00,8.491388123073789762e-01,-4.051863098187469259e-01,1.249313718922573813e+00,-6.224175661471769150e-01,-1.483266436211426953e+00,-1.188019711318420324e+00,-2.193917954046149976e+00,-3.184384773125488732e-01,4.130709285111417994e-01,5.079073864763229418e-01,-3.173280013257145371e-01
2.043177484656176546e+00,1.175375775690347790e+00,-3.290867506398211240e-01,1.534289097989305573e+00,-1.314824723410798590e+00,-1.253699830028280449e+00,-1.575173613432226727e+00,-2.786658154073673455e+00,1.057697906046708658e+00,4.100633260869866042e-02,1.262141033707592674e+00,-3.908691683304592601e-01
2.190286780873701211e+00,1.260804376502367097e+00,-8.282442271940895218e-01,1.535128916315179781e+00,-1.308597246084206578e+00,-1.772938057452428717e+00,-1.597900458589366357e+00,-3.042711975366027222e+00,7.619931899930726393e-01,-1.801713378200361093e-01,1.056014643729727087e+00,-7.226429797733606719e-01
-1.237377815466017772e+00,-2.078433429131167423e-02,-1.263104126767588431e+00,1.470768029782963726e+00,-2.996973551956966020e+00,-1.867943698595878887e-01,1.590423344070921452e-01,3.770903829911947391e-01,-5.126766769830318538e+00,4.602478275712424960e+00,-1.078316284599432739e+00,1.339376053304249525e-01
-1.293935837440678194e+00,-8.993621742312533918e-02,-1.217870241582066582e+00,1.290743992157135978e+00,-2.873161719384378809e+00,-3.083730431790080995e-01,3.018687159696922806e-01,3.264397001632612372e-01,-5.233061544673756060e+00,4.787026659643706772e+00,-9.095448434140720462e-01,9.804696058248582591e-02
-1.127201718562109711e+00,4.442911893070677215e-02,-1.073434354938959556e+00,1.089419984120740148e+00,-2.639178984926426885e+00,-3.994069819641261621e-01,2.665154165836556843e-01,4.508513683077826073e-01,-4.599237504513887131e+00,3.992394856137722492e+00,-9.790114781403150834e-01,8.767590035366953916e-02
-1.260767553184585221e+00,-7.464837160307503938e-02,-1.065171836998742627e+00,1.176699333142045445e+00,-2.764539546755254040e+00,-3.183463942928516643e-01,3.558282568411959002e-01,4.424587455203585762e-01,-4.981595622912230681e+00,4.367992607999455323e+00,-8.993641770482844189e-01,1.936861652139378609e-01
-7.716318525053411648e-01,-2.359661799191696552e-02,-7.025528963210262434e-01,1.002211256978012388e+00,-2.445393758956828645e+00,-3.009397863031339493e-01,1.486561837624344740e-01,7.760326867297390185e-02,-3.535234706557711437e+00,3.278507113644878235e+00,-6.421913471190627831e-01,1.756371353455731255e-01
-1.268506163661773822e+00,9.292978158625257376e-03,-1.038555703521309548e+00,1.226557528485017645e+00,-2.738251233601983081e+00,-1.330320142540896422e-01,1.716690384564597549e-01,4.415082584100961105e-01,-4.828125715134327756e+00,4.582093622580651449e+00,-6.908442489365942407e-01,1.181071977259625094e-01
-4.921188588952051801e-01,2.622363050882918212e-01,-4.815913626753692278e-01,9.653541572045496455e-01,-1.540344501305643599e+00,-5.346442038589857004e-01,-3.244775298014443421e-01,-2.937490412176220200e-01,-2.452247137465902505e+00,2.776597921481448683e+00,4.617444716566241891e-01,1.892763587019549443e-01
-1.946506305533233505e-01,3.588772619253196017e-01,-1.243191067351454848e-01,1.004993619665645266e+00,-1.075541363969385600e+00,-4.980458439402661308e-01,-3.798091736369638149e-01,-6.970360197155711646e-01,-1.419547160119490670e+00,2.287525010438831163e+00,1.201281767982542936e+00,6.931811116888701996e-01
7.360133195990445909e-01,5.871223879206733942e-01,4.215937920913587211e-01,1.279218217287296344e+00,-1.720791709883274567e+00,-5.105934493103897465e-02,-8.975822495148639835e-01,-1.367683286969004541e+00,1.862244068395909335e-01,1.160216814438311594e+00,9.942551106174110087e-01,1.508407942807106772e-01
1.637679057419514583e+00,1.042806199590342375e+00,-3.382770625955251464e-01,1.302316579512847294e+00,-1.095787787988340867e+00,-1.293098899417655545e+00,-1.360075406969170508e+00,-2.380810156514848508e+00,3.149751234145323764e-01,2.784225200174243464e-01,8.522712739504745283e-01,-4.091548417127864878e-01
5.777869574745969627e-01,6.687070070477221240e-01,3.547588500255640653e-01,1.175015977047093818e+00,-1.084293263412204000e+00,-2.870465841780840965e-01,-7.333078569946954728e-01,-1.240452799625602509e+00,-6.385643686496481619e-01,1.373680807240457380e+00,8.930450005894448040e-01,3.967273031877869838e-01
-1.383381613460017645e+00,9.350269678621067615e-02,-1.319367608352032928e+00,1.211229637377436053e+00,-3.172008491540394104e+00,-3.294680952152068687e-01,2.993579764470578608e-01,5.904292696756108239e-01,-5.103041516500592678e+00,4.376199265125944038e+00,-1.256456053144440643e+00,2.114110832590775368e-01
1.832111108810574374e+00,9.301761771388201705e-01,-2.743113481622550531e-01,1.683621544529898095e+00,-1.272358336024071113e+00,-1.312483552884908367e+00,-1.351789042846882838e+00,-2.686145771999441934e+00,9.393911129846770347e-01,2.472093574781637493e-01,1.509270651106366046e+00,-1.006684132029612155e-01
1.776593891582582296e+00,1.081196190772323984e+00,-1.867807895880207181e-01,1.552794925354987532e+00,-1.493830380823998771e+00,-1.110618135050143618e+00,-1.473390453258286659e+00,-2.602799759785890288e+00,9.740306496551894844e-01,3.728388600414064835e-01,1.277196717920506153e+00,-2.575313707817433184e-01
1.005884030943481777e+00,6.966519510542571458e-01,6.879961740868262288e-01,1.552528273996932162e+00,-1.833849108334945965e+00,-1.567010698064744134e-01,-1.021562223557890725e+00,-1.870592001340961819e+00,7.656882397576458832e-01,1.023529771966558144e+00,1.509709915439453543e+00,3.529173482475957413e-01
9.578951479663251334e-01,8.835029743166312732e-01,6.552149660868582526e-01,1.368649241993775911e+00,-1.725866029415303204e+00,-6.181513899023163144e-02,-1.086847456701466097e+00,-1.710263609695554576e+00,7.398127866652390860e-01,1.102117045354580327e+00,1.670204554203261971e+00,3.231761933359851846e-01
8.525780367449369290e-01,8.067716382417522425e-01,1.020883370872526452e+00,1.506937649092258580e+00,-1.669667437486892725e+00,7.072145632546368299e-01,-1.083438160066632294e+00,-1.814541996307542426e+00,1.172910770792122026e+00,1.301477836254262055e+00,1.848022511687183123e+00,4.730327145363487640e-01
7.365360579552331366e-01,5.705978220918038746e-01,8.810334354463468243e-01,1.428327973518579208e+00,-1.782573647539874351e+00,3.355017009411279116e-01,-1.081637118252871899e+00,-1.498173293392690342e+00,7.391305489370275650e-01,1.072257340833940864e+00,1.335321223120716994e+00,4.181394299966380013e-01
1.164645663054100666e+00,8.757871276962955198e-01,5.707058145966482643e-01,1.497753443203620582e+00,-1.752379909421311499e+00,-3.210052167772086545e-02,-1.102387259262941344e+00,-1.935111665619870580e+00,1.088748503355742914e+00,1.005472522024438264e+00,1.579850860066957408e+00,2.617068207837511817e-01
6.976165239537645002e-01,5.815366637435774866e-01,3.655203665368849109e-01,1.283699645533640687e+00,-1.655893728787466657e+00,-4.553418108214997428e-02,-7.054954684618091054e-01,-1.254911013398672059e+00,-3.524503336178683426e-03,1.182529509971341319e+00,9.798642610190658742e-01,3.263716103284432513e-01
1.170838015006281374e+00,8.152320668688636252e-01,4.094240256108337972e-01,1.443256144668558116e+00,-1.344954322839275074e+00,-5.649228387225150305e-01,-1.220621412528118954e+00,-1.937466039311977140e+00,5.352310548146301805e-01,8.134416715117468444e-01,1.446511167948932419e+00,2.561497928015295522e-01
1.060075659792568903e+00,7.353854704524145358e-01,3.424222754949041714e-01,1.520038081381172246e+00,-1.512601782635245806e+00,-5.712792715410415223e-01,-1.207122994588255116e+00,-1.845803567087920261e+00,5.347626287756724883e-01,8.627680700950145498e-01,1.303709520763968621e+00,3.278109851731075830e-01
1.912675628358932345e+00,1.067106292147665281e+00,-7.698426973587783884e-02,1.634462460497748681e+00,-1.186523193766545248e+00,-1.298060042098731159e+00,-1.501168615695705588e+00,-2.659596527259111554e+00,7.477686271244804450e-01,1.424288736780786602e-01,1.427735260362848591e+00,-2.015822452375846952e-01
2.022766489664340028e+00,1.207766952042559794e+00,-2.994084822776825194e-01,1.568414635822847902e+00,-1.186224286769600456e+00,-1.392344974769339050e+00,-1.363205224743168964e+00,-2.840924370119988662e+00,7.527687158535486533e-01,6.503234650210650003e-02,1.264406196484095801e+00,-2.073297875849137994e-01
1.903141364512412004e+00,1.171656531940811652e+00,-2.245469313166322256e-01,1.677697340927646330e+00,-1.421187745796660629e+00,-1.133758153353341402e+00,-1.568242726600439507e+00,-2.865900221805316228e+00,1.164552432533025206e+00,3.095017332198635729e-01,1.448109890995388671e+00,-3.731652556534120202e-01
-1.062982411680005734e+00,1.467016659123145939e-01,-7.886629627707624213e-01,1.259297713125495433e+00,-2.272173313391942617e+00,-1.266358691315352392e-01,-2.685006538642006196e-02,2.219488606546306166e-03,-4.451125960408269577e+00,4.139608585775694571e+00,-3.708404589890226255e-01,7.401744227932841036e-02
-8.437455401015157008e-01,3.518033661620844077e-01,-6.630774961130957434e-01,1.175709335303825043e+00,-2.011054656985233891e+00,-2.830760757237131206e-02,-3.699980137723213325e-01,-6.295144204415598077e-01,-3.795913243850076668e+00,4.143970385310289828e+00,1.890748478526820542e-01,1.615186041618328072e-01
-1.059920770829460235e+00,4.542544290009746522e-02,-7.811111426759307363e-01,1.318758948783538942e+00,-2.359888672808133858e+00,-2.567397488220911073e-01,5.729329035182772339e-02,1.648239683414118653e-02,-4.653445868729821022e+00,4.467168620034739135e+00,-1.097964917065123169e-01,1.870109576340472368e-01
1.885067548858917919e+00,1.013680332367623338e+00,-4.942255121991525613e-01,1.559095215569457071e+00,-1.403247365595643892e+00,-1.452394034863463634e+00,-1.435439888180348733e+00,-2.660357222274576827e+00,8.225531021983590874e-01,2.004643454435675876e-01,1.231767906593086881e+00,-3.782888854658724154e-01
1.555002331737194154e+00,9.417049666169177158e-01,-3.425991424714591727e-01,1.319984583363649433e+00,-1.181501595473780197e+00,-1.231291605630019825e+00,-1.361872845360530881e+00,-2.090906196259868288e+00,2.284150574146307788e-01,3.313821533947229891e-01,5.893440943016015066e-01,-4.778949122755196122e-01
1.713211416379653462e+00,9.521640959935760984e-01,-2.013625231225686374e-01,1.723462060459286738e+00,-1.210072579301867401e+00,-1.272491440790083361e+00,-1.358044994743576206e+00,-2.623421800161328754e+00,9.150969755541882300e-01,3.528088312224871292e-01,1.542763900280791578e+00,-2.668359403394346928e-03
