-7.402091089491829035e-01,-5.209603157426246911e-01,-1.336863156040922762e+00,-7.028847897617218621e-01,3.250252278494492497e+00,3.575845562660403543e-01,5.145075598016269902e-01,5.500744014907655854e-01
-1.249504840086498314e+00,-5.190155202254301825e-01,-1.456426381220728317e+00,-7.771840793847093476e-01,2.879191162630475809e+00,4.497662433780243441e-01,2.231283140305112267e-01,5.918631350060786778e-01
1.211667173204858741e-02,-2.890253353340360709e-01,-1.434717092517367565e+00,-7.878861796111300553e-01,4.014927603887460172e+00,2.140405509481462798e-01,8.631816822909827991e-01,8.246289816371528136e-01
-1.436909003784887506e+00,-2.210852677948562661e-01,-2.276626713044534789e+00,-7.477453590477821654e-01,3.758567105935679109e+00,4.451730486624610461e-01,2.523427078710109850e-01,7.306564898162370980e-01
5.280226634856478585e-01,-5.864840065719501006e-01,-3.592106287554255872e-01,-8.859074874545875833e-01,3.570263951460538543e+00,1.812861583540111010e-01,1.122467698321499840e+00,9.742817982094017504e-01
-1.481959138295989575e+00,-1.086812501654445651e+00,-1.572171492397382186e+00,-1.078138290293895629e+00,3.486907788780956530e+00,9.521481691378488321e-01,1.596708551529012476e-01,1.012819930696482018e+00
-5.033544638640054941e-02,-2.689786999491289854e-01,-1.228533487008471425e+00,-7.654012303679995632e-01,3.431570207230511205e+00,3.229279294637173447e-01,8.310195369902694251e-01,8.359535350732849590e-01
-6.390891215203434172e-02,-1.099362246976291591e+00,7.586031633264506135e-01,-1.292128736157111213e+00,1.904913720782307918e+00,5.358322824846000199e-01,8.932086550107206646e-01,6.488922932298235580e-01
-8.789826998639401756e-01,-9.953581883898779958e-01,-9.093084935843735728e-02,-1.112744016451672868e+00,2.358852109764725480e+00,6.253064843891681379e-01,3.426517019851210710e-01,6.783458967271978057e-01
-5.114439850175194202e-01,-1.654154723470093069e+00,1.818023450002842267e+00,-1.516549129651331596e+00,7.031927496619038154e-01,6.703494402979176536e-01,9.347801347080798573e-01,3.255154935421127882e-01
1.006234643546387829e-02,-1.509552571216566497e+00,1.890398417264553155e+00,-1.547413523588566875e+00,1.358054783192007564e+00,7.851483544289967753e-01,1.165886991692811403e+00,6.929784158456102627e-01
5.720473121506215730e-02,-1.187714410547341393e+00,1.141805070549178014e+00,-1.314783948384313561e+00,1.653108806382451057e+00,4.916727914252727039e-01,1.122445197610727918e+00,7.420435106357485822e-01
-3.091786950405786549e-01,-1.508179990749005661e+00,1.504275046524406800e+00,-1.432789706882405367e+00,1.078445270561203539e+00,7.180670262757401501e-01,8.297743190953488224e-01,4.624017456011991212e-01
5.789407716690453398e-01,-1.444998159001845917e+00,1.594271239031457510e+00,-1.759353078367410728e+00,2.269665271832605136e+00,9.819472504093564869e-01,1.290177484510402373e+00,8.964896913084343666e-01
9.389632900661751824e-01,-1.313340530454176980e+00,1.552850774515831089e+00,-1.647904446862487049e+00,2.564776738342434914e+00,9.700138787532514018e-01,1.343589064791940624e+00,8.171069526978477215e-01
-8.222003416073576931e-02,-1.084962955802597273e+00,2.507073194854977927e-01,-1.069436069534817735e+00,2.538711131964190848e+00,2.177874027016820646e-01,9.352814705481972135e-01,9.929019600792654554e-01
-2.155383292600120126e-01,1.231886298810450087e-01,-1.967476557246694568e+00,-5.807058505081323929e-01,3.807326825414413474e+00,6.138191195585555870e-02,7.744001213484397184e-01,5.764180821634726781e-01
