-2.765655416902701891e+00,4.833681297361451801e-01,-2.211931380707186978e+00,-2.145444266761161956e+00
-2.866813792552362017e+00,4.117026681150578460e-01,-1.975392265549813509e+00,-1.900131761979366507e+00
-2.967457842037267479e+00,3.483846343057241390e-01,-2.739847789185095639e+00,-2.742685356432490895e+00
-3.998123688923619135e+00,2.152308906578719386e-02,-2.145288890553176397e+00,-2.775126646971476596e+00
-2.374729043484546054e+00,7.018646993223275343e-01,-2.637285079000411425e+00,-2.445750327700683346e+00
-3.717030580965864583e+00,7.708449879597865095e-01,-2.758317033833288079e+00,-2.216343362856863397e+00
-2.727580113716463472e+00,3.713364866367420691e-01,-2.515996230122524491e+00,-2.526859677389628800e+00
-9.630136468300060093e-01,1.667536837543009742e+00,-2.787501275283437163e+00,-7.119758892632734870e-01
-2.105321881763038583e+00,1.355979107630285174e+00,-2.200018811075162617e+00,-1.168731672635593188e+00
2.368445734155524285e-01,2.584048705943177815e+00,-3.248256406990267742e+00,4.277430955425755021e-01
1.957171318434690332e-01,2.578873883319575899e+00,-3.403492032439064729e+00,2.256125702321997925e-02
-5.009365118387556493e-01,1.765171273686382936e+00,-2.718238456971003636e+00,-5.151670753204276032e-01
-1.413858004758489217e-01,2.241484797070910862e+00,-2.845882468945414967e+00,1.647614277939579153e-01
-4.624234536871939527e-01,2.200393349039056368e+00,-3.146871161617958990e+00,-5.761923652264332452e-01
-5.602306515284491972e-01,2.109356250509203168e+00,-3.062415801066932008e+00,-5.814402879679217984e-01
-1.637668004046239023e+00,1.281388816289866339e+00,-2.621935466194691422e+00,-1.444149263395055671e+00
-3.142681225380608012e+00,4.028954286037880056e-02,-2.122938930832977356e+00,-2.943996590435603355e+00
-3.615036187446691862e+00,-1.203791611904199976e-01,-1.947924942609383869e+00,-2.827006983698083342e+00
-3.596057115019397621e+00,-6.329199020991393976e-02,-2.364946431063671639e+00,-3.213976146869016670e+00
-3.834869274146701645e+00,6.014631905130313205e-01,-2.517073438553361964e+00,-2.525615385200685736e+00
-3.641255840921492126e+00,7.750405005895171229e-01,-2.624106206622527804e+00,-2.320132127968593583e+00
-3.668368421459504258e+00,1.243956586228068151e+00,-3.122570847094842339e+00,-2.138035270268063393e+00
-4.398296449146665843e+00,3.533977832811791564e-01,-3.093288275251341091e+00,-2.736359384173821852e+00
-4.712968254546681557e+00,7.207744359674156387e-01,-3.423056355507399839e+00,-2.654248915434908263e+00
4.956719133644950648e-01,3.265203100863942165e+00,-3.719116114988326505e+00,6.676634986888172474e-01
4.678579238339602431e-01,3.315354160492593127e+00,-3.807251861962684725e+00,4.811964302137509697e-01
3.273795432664108329e-01,2.849784868950112404e+00,-3.239054987982893152e+00,4.346476367112797057e-01
2.400493989046958709e-01,3.000087711170075444e+00,-3.375798429496501107e+00,5.267975071530349718e-01
-2.501898487087652612e-01,2.322181567761034682e+00,-2.915117552942234624e+00,1.623280349113422061e-01
2.710133117466616559e-01,2.888328833682141994e+00,-3.469546722258533666e+00,2.396521396971051376e-01
-7.148738012816567844e-01,1.569837005166096811e+00,-2.558110822827962760e+00,-7.406555675573927022e-01
-1.499751346725800571e+00,9.965769399161817921e-01,-2.555595644170656655e+00,-1.667267736574816528e+00
-3.143552804448652704e+00,1.964674483924885584e-01,-1.996477716830808546e+00,-2.178429009252181192e+00
-3.978639063852491997e+00,7.427962527938941628e-01,-2.903937241282082304e+00,-2.448996919869629973e+00
-3.050295565781070195e+00,7.057381514077817330e-01,-2.296458313118831196e+00,-2.281079066880822293e+00
5.068090101334284947e-01,3.095254757618749242e+00,-3.466415614247376542e+00,6.321877828028225066e-01
-4.355045361531912462e+00,4.859359981664805872e-01,-3.019548337812171024e+00,-2.830438679893074738e+00
-4.399579885596521578e+00,3.541531245589680243e-01,-3.003188517845315708e+00,-2.785793313806377292e+00
-3.933121234458711868e+00,-6.199278956205851732e-02,-2.027117332708249009e+00,-2.866227601643565048e+00
-3.761257367632496962e+00,-3.666911698409211495e-01,-1.988618593244739108e+00,-2.858822176352469935e+00
-4.037752610414218957e+00,-7.214042046213936521e-01,-1.805837304494917195e+00,-3.304462516030828301e+00
-3.528443614056897992e+00,-2.422850813128322456e-01,-1.688889218182060503e+00,-2.595064496569164270e+00
-4.016708791116402111e+00,-2.837210330608837539e-01,-2.036071041316413588e+00,-3.093990784745055400e+00
-2.861612306545543216e+00,2.757460889814351557e-01,-1.841245039012172180e+00,-2.083708706888898643e+00
-4.033518920108014605e+00,1.024933264682264533e-01,-2.573688995396385959e+00,-2.829579763679443527e+00
-3.610947656948764184e+00,3.489580830952390689e-01,-2.298600103144715856e+00,-2.535024939877023709e+00
-4.546233140869819778e+00,4.525363094831092448e-01,-2.918888602054300119e+00,-2.797949059888834356e+00
