2.442102842902000859e+00,-1.704260023876653873e+00
-1.089482819907845901e+00,-5.584148294852113725e-01
-2.331864213167390787e+00,1.686628041878668771e+00
-3.435053827758951517e+00,-8.171190729729540525e-01
-2.414825953152088811e+00,1.462586086615554670e+00
2.627899604053323679e-01,-1.858109821128305805e+00
-2.223749818201378459e-01,-6.601066000333373207e-01
3.683296531528350570e+00,5.288337262934408312e-01
-5.235808746559107441e+00,-6.208820170126371885e+00
-1.182974937212509126e+00,-1.242055001022731586e+00
4.936662067822290112e+00,-4.771539622136842240e-01
-5.136107153175423212e-01,-1.706009197431876068e+00
-5.844022601291046115e+00,-2.407459937320647059e-01
5.742800791829697493e-01,-6.125595804246766640e+00
-4.926116967466432350e-01,8.965103963927196773e-01
2.921495496314162388e+00,9.767512130958778682e-01
-3.894351990451324408e+00,-4.725878676301842773e+00
2.417231003988832505e+00,6.909797939922349919e+00
-5.113567029633847127e+00,-1.053935741771852008e+00
-6.082223424209609597e+00,3.633019384969662924e-01
3.817353028075208154e+00,-7.574695929858936694e+00
4.384965290325605558e+00,3.769994593759594392e-02
-5.009962038779750770e+00,1.358530426172008365e+00
-3.371620536826926084e+00,-5.480410939025276207e+00
-1.450991340782295635e+00,1.092968280136147330e+00
-2.442889398936464396e+00,-1.256157631308689293e+00
-1.200803851246434517e+00,7.719549951465478621e-01
-8.071987076179965470e+00,-1.102271026219518557e+00
1.991793220164818523e+00,-3.976021391438765651e+00
1.239089475624537862e+00,-4.616330619046954631e+00
-4.881370274564019063e+00,-6.499069072137834135e-01
2.890414722755830557e+00,-6.927781804472282090e+00
1.365894241633803130e+00,-4.136640557727463197e+00
-5.723499494976835855e+00,4.395064013400661884e-01
1.175230553183843396e+00,-5.305855191077092137e+00
-2.785503017329890252e+00,-6.572629859621368809e+00
-4.113336102025409446e-01,-5.514227788709328060e+00
2.841399460564066004e+00,7.221939649540924933e+00
-4.506699705629136687e+00,-5.889605652573852268e+00
1.006592548589292591e+00,1.015185895052069354e+00
7.738863260908162012e-01,-1.029761958854728210e+00
-6.290556646698484577e+00,5.389629190301040929e+00
4.462849315807342898e-01,-1.224144956272666507e+00
-2.106349549587178682e+00,-5.761822677434341955e+00
-1.108454756247202050e-02,1.691137836997363531e+00
-4.437450671887329667e-01,-2.728736997883112192e+00
-6.380483812669512922e-01,-3.604888715610529371e+00
-8.393932325482312828e-01,-3.933340249803169542e+00
1.039544863259092983e-01,4.996281201529210736e-01
8.134635465989252801e-01,-3.578849220072473081e+00
4.551840688072007701e+00,4.241107853122104920e+00
2.967422029960003371e+00,-2.699645032899437511e-02
1.934358355726821521e-01,4.072538959498577249e-01
-2.620793815007259830e+00,-3.038370268213109959e+00
-1.476953186810154417e+00,4.492751415469617982e+00
3.723107660387288131e-01,-8.616269800235910381e+00
4.179141840158590582e-01,-6.903463603033092033e-01
-2.583010168098343745e-02,-5.677392570968629038e-01
-3.227875100868273339e+00,1.783126815307113366e+00
3.468832333357280806e+00,2.484887895332343888e+00
2.034454150460069499e+00,-5.919543663886850382e+00
-4.387416252462137400e+00,4.037782967531390099e+00
-2.121783840007461563e+00,3.309434872767634261e-01
2.864183076664173377e+00,6.261759244897584509e+00
-3.624981187353727208e+00,-8.317757663368572807e+00
-9.273145302901703246e+00,1.416137268921758563e-01
2.473420602183566963e-01,5.987769654270016367e-02
-3.687056807171551931e+00,-7.296946388720370713e+00
3.557767212139862356e-01,6.155471211528163344e+00
3.460145100277813301e-01,-8.845872913620293418e-03
-3.799213229409732051e+00,5.665241274199055432e-01
-6.320231974012424203e+00,1.597904489476916545e+00
2.376240458841416991e+00,-5.693002374314139191e-02
-4.581095271863716789e+00,-4.086536839601563997e+00
-5.544422024579266361e-01,2.515682439271593296e+00
1.728890619584652510e+00,1.368287789966524004e+00
-2.591197044092437451e+00,1.839539503448238023e+00
-6.142734205264339664e+00,1.599024677129623706e+00
1.170782108225368656e+00,-2.458644475175474575e+00
1.066801027567646276e+00,-4.462622342768745476e+00
4.520572437106821440e+00,-5.624463186698815953e+00
1.638284248393138798e+00,-5.235572126435739104e-01
