2.125416519565266782e+00,-1.732724843057193542e+00,1.005606407663517610e+00,-2.940308738717259285e+00
-1.008855071624380262e+00,6.408869128678605698e+00,8.637553066497863918e-01,7.474060142957700270e-01
-6.459654010440759819e+00,2.163339711120884967e+00,1.728587588210067194e+00,2.744148963905995497e+00
-6.687680166653310998e+00,8.250632938607397548e+00,-1.605066301470963186e+00,5.222974852797346301e-01
-2.620035291044120029e+00,6.651843053799212591e+00,-2.571698744728725394e+00,8.120612079598367172e-01
5.566395177056371324e-01,8.311953205171702663e-01,1.431302670885521877e+00,-6.632475005655990685e+00
-3.822516361961524556e+00,6.223941836126824612e+00,-1.326540171268117962e+00,-1.809795366435968722e+00
3.786850424988608688e-01,6.964681203214639460e+00,-2.497287281265885728e+00,3.077350865550589010e+00
3.274643422663172210e+00,1.661577060967239561e+00,1.970001733396126609e+00,-5.597678534925106142e+00
5.011113830507998301e+00,2.278500074312403978e+00,-2.914663394978113664e-01,2.168565723395141642e+00
2.563685547286256305e-01,3.766113043202282462e+00,-4.463441266439661881e+00,-1.980794385979512406e-01
2.332111947108796546e+00,-2.905633988309844207e-01,2.860896096895519936e+00,-1.924636226480074264e+00
4.081655296587632265e+00,3.266385566688603692e+00,2.846412770730603281e+00,-3.016452677787728298e+00
1.861910733063948609e+00,6.953039419273187249e+00,1.092681115110707424e+00,2.918542149051449819e+00
-2.967930807519829073e-01,1.003804822542011754e+00,2.464497380724562259e+00,3.156695485341455054e+00
-3.717891849264393311e+00,5.947655551380033323e+00,-9.746883514349803379e-01,-1.309252577907354498e+00
-1.044175313691839024e+00,-6.247757840405626650e-01,1.479374611140266360e+00,-1.131755565124842100e+00
-4.182807800599356085e+00,4.019712989360972877e+00,2.173289581497459100e+00,1.090486115312610665e-01
-1.575994933016442667e+00,2.866444794710995669e+00,9.702812024031715055e-01,-6.399527150820129684e+00
4.117467675648296854e+00,4.565360999892703830e+00,-1.835235461282872071e+00,3.564015714875709229e+00
-4.153699372394489053e+00,-2.541241330185617930e-01,-1.259002636770670147e+00,4.639642958369880610e+00
3.694880300270134921e+00,3.169305026834103867e+00,-5.988275353403508916e+00,-5.530760282643155001e+00
2.299274123582698781e+00,9.852975138059644422e+00,6.560159001739352291e+00,1.573810325718026926e+00
3.175955357053143135e+00,-9.550206154191770436e-01,-6.521767896193741088e+00,-2.447769241418275676e+00
-4.396984804502252153e+00,8.439447342323426193e-01,-4.797729838028571336e+00,-1.459988619516213948e+00
-3.608555512192914150e-01,-1.670462047245430126e+00,8.836125171888273844e-01,4.000435584595485317e+00
-8.734375767871013219e-01,5.277580890493563714e+00,1.347562859644769739e+00,2.810964385163734924e+00
-5.555402368261600721e+00,-2.284798063059380269e+00,-1.356153020944291798e+00,-8.405718024650916220e+00
-3.911559557528508702e+00,3.980797828655900372e-01,2.416035193461517405e+00,-2.508756874493173417e+00
3.052993125449723344e-01,-3.331005748873939520e+00,-2.016086640724647605e+00,2.796035411227701939e+00
1.035015582181064264e+00,1.268365194686259967e+00,2.340986074908082692e-01,-1.971044032710915772e+00
-1.639645970292346266e+00,2.406982970139747824e+00,-5.872790295416078221e-01,-3.644509300061101076e+00
7.789695627556881830e-01,-6.696265895801792878e-01,-3.869386947067453342e+00,2.214671398626261833e+00
-2.956575759142233029e+00,4.598355333686098056e+00,1.150921137491296653e+00,1.080289305550771406e+00
-5.047850992404499415e+00,6.579690702854907869e+00,-1.576402664899057893e+00,-4.686627042951537203e-01
-3.685093956641294799e+00,-1.578983285343190435e+00,-3.489183080818159421e+00,-8.223303694131158803e-01
3.185660708173573052e+00,-2.083570944473569053e+00,4.427736878675954557e+00,-4.175195214659343179e+00
5.937414428742938455e+00,9.009806875740988374e+00,-1.007265729584518876e-01,1.290767342071668322e+00
2.732356543892092926e+00,-4.404474813782246478e-01,5.334226379237999582e-01,-3.789334512580024406e+00
4.240969590835261371e+00,2.693725973796212703e+00,6.574467882914099004e-01,2.255777347394453791e+00
-1.571654927536272062e-01,-1.197395685641221563e+00,1.051744913135393755e+00,-2.994201990596776053e+00
-7.290666743449691900e+00,7.703027048248016762e+00,-5.792112784883962640e+00,4.288958032290761224e+00
9.109680647612503623e-01,6.079200250720656840e+00,-1.665057211464961995e+00,-8.381749267597923270e-01
3.428956927156340484e+00,4.963338324483379971e+00,1.113326375734634555e-01,-6.625821884524764060e-01
-4.108988481521043568e+00,1.980590222496848352e+00,9.928753277322388548e-01,-1.481919220962208072e+00
-5.363952292110565345e+00,2.560943963515427857e+00,9.067807123141189418e-01,4.685021858349172619e-01
1.337735140096384612e+00,-6.375424408604167814e-01,1.598800425178176887e+00,-3.116510971313188438e+00
1.230521438741809304e+00,2.309709225931232179e+00,1.273630678374927383e+00,-2.325009876246378893e-01
1.778495320420984793e+00,3.412681592810905329e+00,7.212916518920720055e-01,-2.133776736673002716e+00
2.229918258322423519e+00,7.590017843791727614e+00,-4.891196566141857716e+00,2.020295933959813439e+00
-2.682992314657315913e-01,3.847728826530210977e+00,7.966738770448337448e+00,-1.554187187190307018e+00
5.779675028386117575e+00,1.898511413353813460e+00,6.711171951555284565e+00,-1.724562184738958281e+00
6.440933303256461073e+00,1.462602042943092817e+00,1.937944811254924904e+00,-1.763146741256630845e+00
-1.867751299253671782e+00,1.038240400279525355e+00,8.440719939735571442e-01,-1.592377133312143034e+00
-2.043310700849457540e+00,1.104527888845747619e+01,-2.040427069953571593e+00,-1.812583349674694144e+00
-5.261640718098973046e+00,-8.367559867877362167e-01,-4.278897305134023554e+00,-1.584698542064872928e+00
1.050073727651211764e+00,3.103465680835914231e+00,3.099476866623833260e+00,4.577938133174527913e+00
2.370447329902313882e+00,3.373354022673952013e+00,-9.917268349787474735e-01,-1.587411641936893325e+00
4.030510905095181506e+00,4.090889384569667442e+00,-2.837840587995138719e+00,6.752412081514426179e-01
-1.063820941296384825e+00,1.103103097537676547e+01,3.699606402926435500e+00,1.413786981388834629e+00
-1.841782502030431257e+00,2.531337512813095714e+00,-1.088038797809862235e+00,-2.678087741727056770e+00
2.750430615819355662e+00,8.469431546043219683e+00,5.442504005025688762e+00,-6.994618512334956906e-01
6.900043098711681644e+00,2.987848908410273285e+00,1.130447089187465393e+00,-8.601516843043242044e-01
4.305603246519237537e+00,6.789677535450929113e+00,1.542270534484544153e-01,-5.714560854575813087e-01
5.424172438916635697e-01,9.066126079510953284e-01,-2.679743666421062764e-01,5.620661873023439448e+00
-2.883027111128101616e+00,7.276051459608548488e-02,-4.756242414354677095e+00,6.668913935749290367e+00
7.789653403965041356e+00,1.780234014075764870e+00,2.905475603356428405e+00,-5.768462149190606070e+00
-8.863727943313772784e+00,9.210664397244668067e-02,3.740552251322268873e-01,-3.532765186403915791e+00
3.984091002615320481e-02,4.384827094625149080e+00,1.247142158142565016e+00,-1.518980926457317526e+00
-3.841252313937615792e+00,3.890543982061656969e+00,-3.285104940316329047e-01,-3.757479959806884207e+00
6.435638537922112157e+00,-3.038896542663042322e+00,1.441163211300572788e+00,-8.771716815682474078e+00
-4.074745597430233346e+00,-1.583294321835582608e+00,-2.427021826884916411e+00,2.540978408695409030e+00
-4.818539586286592624e-01,1.682701668452789567e+00,7.458469457597495245e-01,-1.133776033930260274e+00
-2.825501901191708409e+00,-9.793960628391310541e-01,4.766749609554412070e-01,-5.619741670186784610e+00
-3.530188832203418947e+00,3.453590023913845286e+00,6.484540882215095614e+00,6.172104093295416316e-01
-2.716925751013298473e+00,5.499619618946790744e+00,-1.843527731127605263e+00,2.153617227462322870e+00
2.749496305275488606e+00,4.717107223174465069e+00,-4.669243937931918942e-01,1.461583004956857224e+00
-1.037288297212682897e+00,4.895008094121545916e+00,-3.304700986035921773e+00,-4.736984240701088561e-02
-3.550611660974297035e+00,-3.265659362209575978e+00,4.029189937091887108e-01,-1.661931147389016372e+00
9.702583290797267557e-01,2.217017439458576433e+00,1.634787048823950831e-02,-5.211993338874466808e+00
3.883041086564094080e-01,3.784504437824347090e+00,2.996145446529929757e-01,-3.604295198754436047e+00
8.424390078155209460e-01,2.389691281723665739e+00,1.113345652575837841e+00,2.877190970996881703e+00
3.739527930456688409e+00,4.295257445429276899e+00,2.897286653661832911e+00,-1.818843808421628294e+00
5.560205361935827817e+00,-6.499907711813382623e-03,2.589877412007775881e+00,9.832474420927461711e-01
-1.008499014445391584e+00,2.788370409925637450e+00,-9.721618252927716197e-01,-3.102780209852127768e+00
1.456739655171235825e-01,-2.834346440227093478e+00,4.872855741867701873e+00,-8.413929032069727754e+00
5.002124329510571954e+00,7.520156674739748581e+00,6.887670806450061356e-01,4.947833378041942287e-02
-3.211093395348526558e-01,4.217280977901424421e+00,4.110862959265404015e+00,-2.028761237059282685e+00
1.316194405383015020e+00,4.576754900956403915e+00,-5.645204919253192344e+00,-3.917481231361857663e+00
-1.410974144091289739e+00,-2.223456939808253097e+00,-1.849466311483362935e+00,8.781850277281953998e-01
-1.293465959956099587e+00,4.379483808660893374e+00,-4.407583731781349989e+00,1.586629675445836163e-01
-3.299021212030753603e+00,1.812635742728467170e+00,1.207777378121092093e+00,1.765852748689914264e+00
-3.285647460179180968e+00,6.971392304425918063e+00,-2.743757175349581523e+00,5.301934673644914220e+00
1.501870419199700990e+00,2.780575578637087375e+00,-6.726756748631803617e-01,-9.241885944363631422e-01
-2.399550509795117303e+00,2.078072416315129622e+00,-3.621996909550410315e+00,-4.125675106576028206e+00
3.893577445819360605e+00,2.624572182929751030e+00,1.244090553589202175e+00,-4.099616120850203771e+00
-8.965995277409127828e-01,7.165463439768242182e+00,4.113497126522097425e+00,-2.472224045706523099e-01
1.877955508231203829e+00,1.923240478701734535e+00,4.912482129046793489e+00,-4.353609535287386478e+00
8.545687433806167244e-01,4.185747819397932723e+00,3.327192469203561043e+00,-3.944795168625682358e+00
2.979017245480506837e+00,3.105336020319129808e+00,-4.857616021841435483e-01,-6.174152154751445742e+00
-2.672911994426621085e-01,3.785267212499836109e+00,-3.527903797674991182e+00,1.159678662534160444e-02
6.534270794780900893e-01,4.876700532421605061e-01,-8.119475022187577551e+00,8.875521142658034934e-01
-5.407530184711545118e+00,2.575618787468998416e+00,-1.033591175782831106e+00,7.179019956552211423e-02
1.869708248882358204e+00,4.777237126788554278e+00,2.982839509686858293e+00,-1.683448080625327359e+00
-3.731948750168572637e+00,1.900381718065394132e+00,-2.882971654208760892e+00,-1.892600948013736906e+00
-2.379267560227824152e+00,4.660892136743017389e+00,-3.566591497832935498e-01,1.727235797348528168e+00
1.785741071454645335e+00,-9.067749249923952037e-01,3.889735524516302889e-01,3.383365368321356037e+00
-2.196154406123024483e+00,5.877106383669483236e+00,-1.313754256716334501e+00,-1.907534710838065584e+00
1.450063114701877875e+00,-1.977099372442516101e+00,9.907680924780073450e-01,-1.796828790265953435e+00
3.349842164973193981e+00,3.197542265148825447e+00,-4.818926789276957834e+00,-6.199132667534180685e-01
-9.693631604628153431e-01,6.744797700036540888e+00,-2.145537728936084410e+00,2.705194581355465644e+00
1.262991746194582987e+00,8.879487562020512925e+00,9.793962929141503126e-01,-5.678876441214628645e-01
-2.103768581952489003e-01,3.044309459044716171e-01,2.148909103856895708e+00,-1.810171723698564161e+00
1.289458484427644103e-02,7.456328453097259334e+00,3.945472529715177146e+00,-4.356359007650670634e+00
-5.681974685591231200e+00,6.338617042886652619e+00,4.258125773764923849e+00,5.402115471573516459e+00
-3.863851762143119650e+00,5.778236709512272640e+00,-1.594028793962777857e-01,-1.729214299790212239e+00
-4.459959488560907848e-01,2.918276693091905294e+00,-5.167975678525187355e-01,-6.083747485771194841e-01
6.252774478335348940e-01,8.182756008248256663e+00,1.115275421040251791e+00,-1.788401667110783633e+00
-2.861815083099412682e+00,4.036436906065054231e+00,6.208109355476802982e-01,-1.170689655923939698e+00
3.186041308512649106e+00,3.654537914985843017e+00,4.136403375571858554e+00,-1.378747820955312786e+00
-1.841982899654267980e+00,2.252505555061428133e+00,-1.704035816304623641e+00,2.169723270872854215e+00
1.127767060556139345e-01,3.448681471983861435e+00,-4.566133037144980422e-01,-6.421023142039470777e+00
-4.037929640545038223e-01,5.732027639519081674e+00,5.526906235819554425e+00,-2.386505237985848460e+00
4.310641153368771405e+00,6.521675996346762538e+00,2.023979120996048486e+00,2.054907717929180588e+00
-2.749107321927352743e+00,7.545967150126240419e+00,-1.689480362591154305e+00,-3.615421747330188396e+00
4.607467690674350358e+00,8.545612643580651202e-01,-8.196853332497369138e-01,1.290164978113589989e+00
-1.781562362610672690e+00,1.289703597065707363e+00,-3.705026466540092822e-01,8.888359037156643438e-01
-5.776577234101435421e-01,-1.071414298860834835e+00,-2.952626136977414273e+00,-2.138669641108651209e+00
1.848502466731363869e+00,-1.999219143352943817e+00,-1.113486104176184766e+00,-1.609625912925951141e+00
3.178097091927874374e+00,3.573954401868100206e-01,2.920727456645412445e+00,-4.140244058612679190e+00
-2.639250303414397703e+00,2.583375594912461271e+00,-2.994857628650141823e+00,2.486399714896298629e+00
2.124895092021637844e+00,5.516949812038338230e+00,-7.809615284374866739e-01,-3.909157856138440468e-01
3.669059281802706352e+00,5.119697571352045173e+00,-3.977737224895151691e+00,-7.627174267345083747e-01
-1.399784331954161631e+00,-8.992039726779669229e-01,-2.391187271760603306e+00,-2.778223997108480336e+00
2.222820845354225749e+00,5.723697369583857331e+00,1.595609259261695723e+00,-4.516329345776462389e+00
-2.622408718217320578e-01,-3.017275124171469036e-01,-5.260246625468832704e+00,-3.161136783321800703e+00
-4.771916375922192088e+00,5.800666318115860420e+00,-7.710651321647684631e-01,-4.849804099520795830e+00
-1.591507365677719665e+00,1.265351291382770471e+00,-6.478861981829012961e+00,-3.532833307040594839e+00
-1.990533509417815872e-01,2.849838477686424287e+00,7.324775424308936245e+00,-3.437993435778184725e+00
-1.475604000426176121e+00,5.265308791104285291e+00,1.915608576066597957e+00,3.734517125454056008e-01
2.693134525867331597e+00,5.114763542853807410e-01,1.726783191520521177e+00,-6.485187321594411358e+00
3.682683520752062289e+00,7.044008785724258814e+00,-5.230958375988632447e+00,-2.555759812129009489e+00
1.223830435303280506e+00,-1.601889059432528573e+00,2.759071466522923899e+00,-3.704259287731702877e+00
-3.121238335597257496e+00,3.819611768910286642e+00,-5.267623571386785830e-01,9.757176832405543010e-01
1.423760675190829827e+00,-5.735867336279265594e-01,5.726150960241588317e-01,-6.574880174376727116e-01
-1.073537444901430993e+00,-1.421306867238336658e+00,-3.714071874048840094e+00,-1.246116985598307858e+00
5.604863916285316883e+00,4.968305706495910634e+00,1.586288455887406926e-02,-1.636632753339114510e+00
-3.882451950362863613e+00,-1.099830345540331100e+00,-1.337385861860767688e+00,-1.906912385566414403e-01
-3.778362539366695305e+00,1.527018969458244113e+00,-2.221332166843844824e+00,-2.546443355570743972e+00
3.038516055234301128e+00,3.334676137982774069e+00,-4.576888304444055144e+00,1.234240052802570986e+00
-5.021677369156721804e-01,-3.961155389521068826e-01,3.569796578695416667e+00,-1.642256832579847670e+00
3.275750423173982018e+00,5.044482821078496215e+00,2.030172541088230975e+00,-4.340454733636040174e+00
-2.555499524240739673e-01,-3.171157200843822965e-02,1.367826251272487914e+00,-3.894742504924276982e+00
-2.523196061269057378e+00,-6.268924891889223749e-01,-5.783665770368616732e-01,-6.659547581104385827e+00
-2.053061444883528708e+00,5.882916304056564627e+00,7.919302487858788098e-01,-1.244715352236118289e+00
1.230205095350281885e+00,5.652636123249101807e+00,-1.784253233053307852e+00,-1.614745043477810560e+00
-6.279884776666682100e-01,4.000290390791342965e+00,3.317958979466434144e+00,1.321337524708162459e+00
-5.844838392864397214e+00,-5.801436087101410344e+00,8.687456145521860185e-01,3.652098072677469442e+00
1.991616514039162844e+00,4.834763393901003070e+00,-4.560635318670110405e-01,-8.837334653542825436e+00
-2.045970021650221626e-01,1.286040134317559147e+00,-1.365966173232592729e+00,-1.449672283700059516e+00
-1.244497484561559064e+00,1.930103581593298756e+00,5.876645900361143759e+00,5.784014149817098271e+00
-1.586815947486997169e+00,5.067583530322719909e+00,2.682175250925821430e+00,-1.561169883391025026e+00
-5.072055857360320275e-01,1.890782183642331304e+00,4.286372569070738825e-01,6.511235107252442589e+00
-2.181747254940634484e+00,4.373060386364173269e+00,-2.344614923879920987e+00,-5.721319370296492401e+00
2.312333629150441272e+00,2.407813177184046971e+00,3.151471066670839427e+00,-5.237351543537435816e+00
-2.620985390567786677e+00,5.993717667430431106e+00,-2.686065513444883535e-01,-1.091718452817510600e-02
7.840615212122848954e-01,1.066605621971462359e+00,-3.088117120399991311e+00,-1.127155386619103777e-01
3.254320403462219735e-01,7.412097708726120615e+00,-9.609741823845437958e-01,-3.891826162455962468e-01
-6.138359349372654705e+00,2.956082787586642002e+00,8.297133858627020464e-01,-1.555887438760856556e+00
